name,file,line,type,comment
generate_raw_ops_doc,../tensorflow/tensorflow/tools/docs/generate2.py,97,function,Generates docs for `tf.raw_ops`.
TfExportAwareVisitor,../tensorflow/tensorflow/tools/docs/generate2.py,134,class,"A `tf_export`, `keras_export` and `estimator_export` aware doc_visitor."
build_docs,../tensorflow/tensorflow/tools/docs/generate2.py,176,function,Build api docs for tensorflow v2.
build_md_page,../tensorflow/tensorflow/tools/docs/pretty_docs.py,36,function,"Given a PageInfo object, return markdown for the page."
set_root_name,../tensorflow/tensorflow/tools/docs/doc_generator_visitor.py,49,method,Sets the root name for subsequent __call__s.
index,../tensorflow/tensorflow/tools/docs/doc_generator_visitor.py,55,method,A map from fully qualified names to objects to be documented.
tree,../tensorflow/tensorflow/tools/docs/doc_generator_visitor.py,66,method,A map from fully qualified names to all its child names for traversal.
reverse_index,../tensorflow/tensorflow/tools/docs/doc_generator_visitor.py,78,method,A map from `id(object)` to the preferred fully qualified name.
duplicate_of,../tensorflow/tensorflow/tools/docs/doc_generator_visitor.py,93,method,A map from duplicate full names to a preferred fully qualified name.
duplicates,../tensorflow/tensorflow/tools/docs/doc_generator_visitor.py,107,method,A map from preferred full names to a list of all names for this symbol.
DocGeneratorVisitor,../tensorflow/tensorflow/tools/docs/doc_generator_visitor.py,28,class,A visitor that generates docs for a python object when __call__ed.
do_not_generate_docs,../tensorflow/tensorflow/tools/docs/doc_controls.py,24,function,A decorator: Do not generate docs for this object.
do_not_doc_inheritable,../tensorflow/tensorflow/tools/docs/doc_controls.py,105,function,A decorator: Do not generate docs for this method.
for_subclass_implementers,../tensorflow/tensorflow/tools/docs/doc_controls.py,168,function,A decorator: Only generate docs for this method in the defining class.
should_skip,../tensorflow/tensorflow/tools/docs/doc_controls.py,246,function,Returns true if docs generation should be skipped for this object.
should_skip_class_attr,../tensorflow/tensorflow/tools/docs/doc_controls.py,264,function,Returns true if docs should be skipped for this class attribute.
write_docs,../tensorflow/tensorflow/tools/docs/generate_lib.py,40,function,Write previously extracted docs to disk.
add_dict_to_dict,../tensorflow/tensorflow/tools/docs/generate_lib.py,221,function,
DocControlsAwareCrawler,../tensorflow/tensorflow/tools/docs/generate_lib.py,246,class,A `docs_controls` aware API-crawler.
extract,../tensorflow/tensorflow/tools/docs/generate_lib.py,255,function,Extract docs from tf namespace and write them to disk.
process_title,../tensorflow/tensorflow/tools/docs/generate_lib.py,285,method,
build_doc_index,../tensorflow/tensorflow/tools/docs/generate_lib.py,298,function,Build an index from a keyword designating a doc to _DocInfo objects.
make_md_link,../tensorflow/tensorflow/tools/docs/generate_lib.py,340,method,
process,../tensorflow/tensorflow/tools/docs/generate_lib.py,351,method,"Index a file, reading from `full_path`, with `base_name` as the link."
process_title,../tensorflow/tensorflow/tools/docs/generate_lib.py,360,method,
process_section,../tensorflow/tensorflow/tools/docs/generate_lib.py,364,method,
process_line,../tensorflow/tensorflow/tools/docs/generate_lib.py,368,method,Index the file and section of each `symbol` reference.
process_section,../tensorflow/tensorflow/tools/docs/generate_lib.py,393,method,
update_id_tags_inplace,../tensorflow/tensorflow/tools/docs/generate_lib.py,397,function,Set explicit ids on all second-level headings to ensure back-links work.
replace_refs,../tensorflow/tensorflow/tools/docs/generate_lib.py,421,function,Fix @{} references in all files under `src_dir` matching `file_pattern`.
add_output_dir_argument,../tensorflow/tensorflow/tools/docs/generate_lib.py,512,method,
add_src_dir_argument,../tensorflow/tensorflow/tools/docs/generate_lib.py,520,method,
add_base_dir_argument,../tensorflow/tensorflow/tools/docs/generate_lib.py,528,method,
parse_known_args,../tensorflow/tensorflow/tools/docs/generate_lib.py,535,method,
add_to_private_map,../tensorflow/tensorflow/tools/docs/generate_lib.py,539,method,
add_to_do_not_descend_map,../tensorflow/tensorflow/tools/docs/generate_lib.py,542,method,
set_private_map,../tensorflow/tensorflow/tools/docs/generate_lib.py,545,method,
set_do_not_descend_map,../tensorflow/tensorflow/tools/docs/generate_lib.py,548,method,
set_py_modules,../tensorflow/tensorflow/tools/docs/generate_lib.py,551,method,
py_module_names,../tensorflow/tensorflow/tools/docs/generate_lib.py,554,method,
make_reference_resolver,../tensorflow/tensorflow/tools/docs/generate_lib.py,560,method,
make_parser_config,../tensorflow/tensorflow/tools/docs/generate_lib.py,564,method,
run_extraction,../tensorflow/tensorflow/tools/docs/generate_lib.py,576,method,
build,../tensorflow/tensorflow/tools/docs/generate_lib.py,580,method,Build all the docs.
DocGenerator,../tensorflow/tensorflow/tools/docs/generate_lib.py,483,class,Main entry point for generating docs.
get_base_dirs_and_prefixes,../tensorflow/tensorflow/tools/docs/base_dir.py,29,function,Returns the base_dirs and code_prefixes for OSS TensorFlow api gen.
is_free_function,../tensorflow/tensorflow/tools/docs/parser.py,40,function,Check if input is a free function (and not a class- or static method).
TFDocsError,../tensorflow/tensorflow/tools/docs/parser.py,66,class,
log_all,../tensorflow/tensorflow/tools/docs/parser.py,76,method,Log all the collected errors to the standard error.
append,../tensorflow/tensorflow/tools/docs/parser.py,83,method,Add an error to the collection.
documentation_path,../tensorflow/tensorflow/tools/docs/parser.py,101,function,Returns the file path for the documentation for the given API symbol.
add_error,../tensorflow/tensorflow/tools/docs/parser.py,195,method,
log_errors,../tensorflow/tensorflow/tools/docs/parser.py,198,method,
num_errors,../tensorflow/tensorflow/tools/docs/parser.py,201,method,
from_visitor,../tensorflow/tensorflow/tools/docs/parser.py,205,function,A factory function for building a ReferenceResolver from a visitor.
from_json_file,../tensorflow/tensorflow/tools/docs/parser.py,231,function,
to_json_file,../tensorflow/tensorflow/tools/docs/parser.py,237,method,Converts the RefenceResolver to json and writes it to the specified file.
replace_references,../tensorflow/tensorflow/tools/docs/parser.py,262,method,"Replace ""@{symbol}"" references with links to symbol's documentation page."
python_link,../tensorflow/tensorflow/tools/docs/parser.py,305,method,"Resolve a ""@{python symbol}"" reference to a Markdown link."
py_master_name,../tensorflow/tensorflow/tools/docs/parser.py,340,method,Return the master name for a Python symbol name.
reference_to_url,../tensorflow/tensorflow/tools/docs/parser.py,344,method,"Resolve a ""@{python symbol}"" reference to a relative path."
ReferenceResolver,../tensorflow/tensorflow/tools/docs/parser.py,164,class,Class for replacing @{...} references with Markdown links.
is_link,../tensorflow/tensorflow/tools/docs/parser.py,837,method,
is_link,../tensorflow/tensorflow/tools/docs/parser.py,847,method,
for_function,../tensorflow/tensorflow/tools/docs/parser.py,872,method,
for_class,../tensorflow/tensorflow/tools/docs/parser.py,875,method,
for_module,../tensorflow/tensorflow/tools/docs/parser.py,878,method,
full_name,../tensorflow/tensorflow/tools/docs/parser.py,882,method,
short_name,../tensorflow/tensorflow/tools/docs/parser.py,886,method,
defined_in,../tensorflow/tensorflow/tools/docs/parser.py,890,method,
set_defined_in,../tensorflow/tensorflow/tools/docs/parser.py,893,method,
aliases,../tensorflow/tensorflow/tools/docs/parser.py,898,method,
set_aliases,../tensorflow/tensorflow/tools/docs/parser.py,901,method,
doc,../tensorflow/tensorflow/tools/docs/parser.py,906,method,
set_doc,../tensorflow/tensorflow/tools/docs/parser.py,909,method,
guides,../tensorflow/tensorflow/tools/docs/parser.py,914,method,
set_guides,../tensorflow/tensorflow/tools/docs/parser.py,917,method,
signature,../tensorflow/tensorflow/tools/docs/parser.py,922,method,
set_signature,../tensorflow/tensorflow/tools/docs/parser.py,925,method,Attach the function's signature.
decorators,../tensorflow/tensorflow/tools/docs/parser.py,937,method,
add_decorator,../tensorflow/tensorflow/tools/docs/parser.py,940,method,
get_metadata_html,../tensorflow/tensorflow/tools/docs/parser.py,943,method,
for_function,../tensorflow/tensorflow/tools/docs/parser.py,986,method,Returns true if this object documents a function.
for_class,../tensorflow/tensorflow/tools/docs/parser.py,990,method,Returns true if this object documents a class.
for_module,../tensorflow/tensorflow/tools/docs/parser.py,994,method,Returns true if this object documents a module.
full_name,../tensorflow/tensorflow/tools/docs/parser.py,999,method,Returns the documented object's fully qualified name.
short_name,../tensorflow/tensorflow/tools/docs/parser.py,1004,method,Returns the documented object's short name.
defined_in,../tensorflow/tensorflow/tools/docs/parser.py,1009,method,Returns the path to the file where the documented object is defined.
set_defined_in,../tensorflow/tensorflow/tools/docs/parser.py,1013,method,Sets the `defined_in` path.
aliases,../tensorflow/tensorflow/tools/docs/parser.py,1019,method,Returns a list of all full names for the documented object.
set_aliases,../tensorflow/tensorflow/tools/docs/parser.py,1023,method,Sets the `aliases` list.
doc,../tensorflow/tensorflow/tools/docs/parser.py,1033,method,Returns a `_DocstringInfo` created from the object's docstring.
set_doc,../tensorflow/tensorflow/tools/docs/parser.py,1037,method,Sets the `doc` field.
guides,../tensorflow/tensorflow/tools/docs/parser.py,1047,method,Returns a markdown string containing backlinks to relevant api_guides.
set_guides,../tensorflow/tensorflow/tools/docs/parser.py,1051,method,Sets the `guides` field.
namedtuplefields,../tensorflow/tensorflow/tools/docs/parser.py,1062,method,
set_namedtuplefields,../tensorflow/tensorflow/tools/docs/parser.py,1065,method,
bases,../tensorflow/tensorflow/tools/docs/parser.py,1073,method,Returns a list of `_LinkInfo` objects pointing to the class' parents.
properties,../tensorflow/tensorflow/tools/docs/parser.py,1110,method,Returns a list of `_PropertyInfo` describing the class' properties.
methods,../tensorflow/tensorflow/tools/docs/parser.py,1138,method,Returns a list of `_MethodInfo` describing the class' methods.
classes,../tensorflow/tensorflow/tools/docs/parser.py,1161,method,Returns a list of `_LinkInfo` pointing to any nested classes.
get_metadata_html,../tensorflow/tensorflow/tools/docs/parser.py,1165,method,
other_members,../tensorflow/tensorflow/tools/docs/parser.py,1188,method,Returns a list of `_OtherMemberInfo` describing any other contents.
collect_docs_for_class,../tensorflow/tensorflow/tools/docs/parser.py,1204,method,Collects information necessary specifically for a class's doc page.
for_function,../tensorflow/tensorflow/tools/docs/parser.py,1328,method,
for_class,../tensorflow/tensorflow/tools/docs/parser.py,1331,method,
for_module,../tensorflow/tensorflow/tools/docs/parser.py,1334,method,
full_name,../tensorflow/tensorflow/tools/docs/parser.py,1338,method,
short_name,../tensorflow/tensorflow/tools/docs/parser.py,1342,method,
defined_in,../tensorflow/tensorflow/tools/docs/parser.py,1346,method,
set_defined_in,../tensorflow/tensorflow/tools/docs/parser.py,1349,method,
aliases,../tensorflow/tensorflow/tools/docs/parser.py,1354,method,
set_aliases,../tensorflow/tensorflow/tools/docs/parser.py,1357,method,
doc,../tensorflow/tensorflow/tools/docs/parser.py,1362,method,
set_doc,../tensorflow/tensorflow/tools/docs/parser.py,1365,method,
guides,../tensorflow/tensorflow/tools/docs/parser.py,1370,method,
set_guides,../tensorflow/tensorflow/tools/docs/parser.py,1373,method,
modules,../tensorflow/tensorflow/tools/docs/parser.py,1378,method,
classes,../tensorflow/tensorflow/tools/docs/parser.py,1385,method,
functions,../tensorflow/tensorflow/tools/docs/parser.py,1392,method,
other_members,../tensorflow/tensorflow/tools/docs/parser.py,1399,method,
get_metadata_html,../tensorflow/tensorflow/tools/docs/parser.py,1406,method,
collect_docs_for_module,../tensorflow/tensorflow/tools/docs/parser.py,1416,method,Collect information necessary specifically for a module's doc page.
py_name_to_object,../tensorflow/tensorflow/tools/docs/parser.py,1496,method,Return the Python object for a Python symbol name.
ParserConfig,../tensorflow/tensorflow/tools/docs/parser.py,1459,class,Stores all indexes required to parse the docs.
docs_for_object,../tensorflow/tensorflow/tools/docs/parser.py,1501,function,Return a PageInfo object describing a given object from the TF API.
is_builtin,../tensorflow/tensorflow/tools/docs/parser.py,1576,method,
is_python_file,../tensorflow/tensorflow/tools/docs/parser.py,1579,method,
is_generated_file,../tensorflow/tensorflow/tools/docs/parser.py,1582,method,
is_builtin,../tensorflow/tensorflow/tools/docs/parser.py,1600,method,
is_python_file,../tensorflow/tensorflow/tools/docs/parser.py,1603,method,
is_generated_file,../tensorflow/tensorflow/tools/docs/parser.py,1606,method,
is_builtin,../tensorflow/tensorflow/tools/docs/parser.py,1626,method,
is_python_file,../tensorflow/tensorflow/tools/docs/parser.py,1629,method,
